url,Bad Exposure,Bad White Balance,Bad Saturation,Noise,Haze,Undesired Blur,Bad Composition
http://farm8.staticflickr.com/7084/7232634460_0f3a0a58a3.jpg,0.1069321247,0.1144704302,0,0,0,0,0.1005576955
http://farm3.staticflickr.com/2430/5810022602_360742c1e7.jpg,0,0.1193266842,0,0,0,0.0875273995,0.1994886269
http://farm3.staticflickr.com/2738/4284080875_dc8665a3b2.jpg,0.1066810004,0.1067704544,-0.0990899093,0.1054304231,0,0.0956874736,0.307531988
http://farm6.staticflickr.com/5026/5680352720_b5b5d1abe0.jpg,0.2198872181,0.1065662104,0,0.2004586854,0,0.4161277317,0.2117148129
http://farm6.staticflickr.com/5223/5609866664_64868862c5.jpg,0,0,0,0.1900938924,0,0,0.1057328726
http://farm5.staticflickr.com/4135/4892721976_d08c527e14.jpg,0.1057784459,0,0,0,0,0.1009893149,0.1023700191
http://farm4.staticflickr.com/3142/3105514775_8e3d4a4ece.jpg,0.3203441667,0.3962958359,0.4055554403,0.2022963709,0,0,0.397061131
http://farm3.staticflickr.com/2421/3879076941_41848589a7.jpg,0,0.1117455291,-0.1013975943,0,0.0973844848,0.1013253087,0.3183138238
http://farm2.staticflickr.com/1648/24007493675_53964dd2f5_b.jpg,0,0.1062140287,-0.29477852,0,0,0,0.1028573888
http://farm3.staticflickr.com/2207/2445880978_c75f2a7c80.jpg,0.3135341239,0.2244384432,-0.2924870946,0.1053619802,0.105660965,0.0983678846,0.6223565451
http://farm3.staticflickr.com/2075/1969202953_5775598da9.jpg,0.1059571278,0.2271079354,0,0,0.0957646013,0,0.0950272765
http://farm4.staticflickr.com/3567/5699851885_00150e82ff.jpg,0.0992846142,0.0996229249,0,0,0,0,0.1062016898
http://farm6.staticflickr.com/5087/5286733628_2f000bb364.jpg,0.2108140323,0.1949506688,0,0.33343704,0.0960063475,0,0.2377905554
http://farm5.staticflickr.com/4036/4715170120_f320d5cf72.jpg,0.1042786304,0.4206170674,0,0.1018416312,0,0,0.1960020661
http://farm3.staticflickr.com/2788/4094497502_40b67b0142.jpg,0.1028327038,0,0,0.2978594234,0,0,0.4830879841
http://farm1.staticflickr.com/12/18271346_550b7aa52e.jpg,0,0,0,0,0.0970623625,0,0.2151289508
http://farm3.staticflickr.com/2155/2160669225_4f3d5db955.jpg,0.2933701762,0,0,0.2275834343,0.0984472987,0.3040163019,0.3954634256
http://farm8.staticflickr.com/7023/6447405841_f84b148c5f.jpg,0.3185271001,0.6283632995,0.2036842099,0.1157978054,0,0.1055533605,0.1959751323
http://farm9.staticflickr.com/8424/7786072944_abf135925c.jpg,0.1093466327,0,0,0,0,0,0.0991345289
http://farm8.staticflickr.com/7296/12683623175_612aa0c37d.jpg,0,0,0,0,0,0,0
http://farm8.staticflickr.com/7132/7063081693_be58361374.jpg,0.1830877841,0.216697191,0.3990562929,0,0.0969379207,0.0955318709,0.0859326481
http://farm4.staticflickr.com/3135/2735381203_84f25fb279.jpg,0,0,0.1970483223,0.1291961396,0.0950499938,0,0.0934752978
http://farm4.staticflickr.com/3131/3159045744_d411cc6bd0.jpg,0.5,0.3118019342,0,0.1943116328,0.2022321284,0,0.1932480323
http://farm3.staticflickr.com/2672/4110133132_fdd76580ba.jpg,0.3007204288,0.1063238446,0,0,0.2014264072,0,0.0912366155
http://farm7.staticflickr.com/6094/6242995441_cab511eb39.jpg,0.1260344942,0,-0.2041368086,0,0,0.0977726055,0.0988615246
http://farm8.staticflickr.com/7283/9682958480_ab58a893b9.jpg,0,0.1054642196,-0.2953889291,0.1059175135,0.4087874179,0.1027275252,0.1032600198
http://farm1.staticflickr.com/125/396910211_ae057188ba.jpg,0.2703449771,0.2079166616,-0.2987686071,0,0,0,0.2832250379
http://farm9.staticflickr.com/8443/7983222184_db05e3f373_b.jpg,0.6127210196,0.5164935497,-0.7030039796,0.211007149,0.6046286753,0.5308231618,0.2142462335
http://farm7.staticflickr.com/6106/6320578923_9ce8b85419.jpg,0.3185271001,0.1039653711,-0.105500451,0,0,0,0.414035772
http://farm8.staticflickr.com/7274/7880421194_07a06010b1.jpg,0.1036534038,0.1000678849,0,0,0,0,0.2902793153
http://farm2.staticflickr.com/1207/776361845_5aa2298f0a.jpg,0.1958412183,0,0,0,0,0,0.2992216985
http://farm1.staticflickr.com/190/459166828_1a0a2ca830.jpg,0.5083341329,0.6706474244,-0.6027218919,0.7001107439,0.1059394955,0.714443363,0.5373096775
http://farm8.staticflickr.com/7341/11323059556_8cc4474fc5.jpg,0.1822294389,0,-1,0,0,0,0.2107878547
http://farm4.staticflickr.com/3315/3493041245_3e823bac75.jpg,0.0976106502,0.097763335,0.0905077085,0,0,0,0.1983556124
http://farm6.staticflickr.com/5276/7177380962_1321f4e3ff.jpg,0,0.2274671966,0,0,0,0.0977726055,0.41295993
http://farm4.staticflickr.com/3852/14381923894_8c775b38c6_b.jpg,0.1124506507,0,0,0,0,0,0.0921139975
http://farm7.staticflickr.com/6040/5889884896_ce2595a4e0.jpg,0.3237995639,0.2102184329,0,0.2241316998,0.1992407744,0.3004921179,0.3032500147
http://farm4.staticflickr.com/3256/3087253656_ebee75a9d8.jpg,0,0.2075360627,0,0,0.2067708508,0,0.0967207363
http://farm4.staticflickr.com/3090/3126537772_f20fda78c7.jpg,0.2081311742,0.3019676062,-0.0070979282,0,0,0,0.2022211707
http://farm4.staticflickr.com/3315/3515343975_6c67553879.jpg,0.2069544776,0,0,0,0,0,0.3898830021
http://farm2.staticflickr.com/1261/1440017690_144f6a8046.jpg,0.1936794135,0,0,0.114953502,0.3155890697,0.3356937324,0.5493193381
http://farm4.staticflickr.com/3646/3646602377_bf541ace56.jpg,0.2265223769,0.1161435438,-0.1971660693,0,0,0.0965311893,0.4985719317
http://farm4.staticflickr.com/3478/3700705479_e6321dd920.jpg,0,0,0,0.0866293935,0.1063514844,0,0.0988615246
http://farm3.staticflickr.com/2209/2042801465_de0eda1a87.jpg,0.2162098194,0.2130017457,0,0.5158270693,0,0,0.313358393
http://farm1.staticflickr.com/88/213383493_3652d2e835.jpg,0.1086219812,0.0977151114,0,0.2903789697,0,0,0.2969110446
http://farm1.staticflickr.com/44/129968038_fb79af45bb.jpg,0.1104739428,0,-0.2962969334,0.0961003715,0.2052275103,0.1807023249,0.2931953457
http://farm9.staticflickr.com/8290/7724575404_cb5eb1362b.jpg,0.1879958061,0,0,0,0,0.0949666947,0.0987391008
http://farm3.staticflickr.com/2259/3526522485_6f22b12c64.jpg,0.2280558869,0,0,0.1029714087,0,0,0
http://farm3.staticflickr.com/2296/1815578571_98c43e108c.jpg,0.1086352348,0,-0.2019793861,0.1981369592,0.2099369672,0,0.2868085545
http://farm3.staticflickr.com/2842/12878629583_b26a23a7b0.jpg,0.1071937876,0.107537321,0,0,0,0,0.4212087604
http://farm4.staticflickr.com/3716/8962693813_bea69a3b86.jpg,0.1000886984,0.118675918,0,0,0.3989833754,0,0
http://farm6.staticflickr.com/5650/21441967569_6f16fae660_b.jpg,0.1044087925,0.1027285201,0,0,0,0.2923468454,0.2150801768
http://farm7.staticflickr.com/6162/6179485946_22e8116a9d.jpg,0,0.1054324107,0,0,0.2007262137,0.0982032173,0.1004705771
http://farm3.staticflickr.com/2414/2098111237_98abccc00a.jpg,0.1136546219,0,0,0,0,0,0.1028573888
http://farm3.staticflickr.com/2644/5803032183_de3d8e5758.jpg,0.1066796079,0.1012536162,0,0,0,0,0.2999879729
http://farm6.staticflickr.com/5150/5657361238_492a2bdcf1.jpg,0.2100567721,0.506320351,0.4083770632,0,0,0,0.0988615246
http://farm5.staticflickr.com/4005/4590415074_6524880d37.jpg,0.102842676,0,-0.1942573561,0.1009483625,0,0,0.5002314761
http://farm4.staticflickr.com/3120/2548286809_d7cd97f0a3.jpg,0.3420029264,0.2143403897,0,0.0823377706,0,0.1078024618,0.4068036369
http://farm9.staticflickr.com/8400/8709675176_98c227ebe6.jpg,0.3745062943,0,-1,0.1069206461,0.1121899639,0,0.2059935004
http://farm3.staticflickr.com/2470/3635541046_233731cb75.jpg,0.1872796317,0.1994092695,0,0.1006261551,0,0,0.3983384526
http://farm5.staticflickr.com/4072/4436893624_f6287828f6.jpg,0.115400412,0,0,0,0,0,0.1005576955
http://farm3.staticflickr.com/2507/4147663560_2ab2071ca1.jpg,0.102842676,0,0,0,0,0,0.3957788439
http://farm9.staticflickr.com/8176/7982102021_1dcf1c8014_b.jpg,0.089791065,0,-1,0.1849079896,0,0,0.4892058199
http://farm8.staticflickr.com/7179/6881786045_60f01e7474.jpg,0.1070005504,0,0,0.0995390038,0,0,0.3071124606
http://farm3.staticflickr.com/2281/2148715615_671638ee2b.jpg,0.1066810004,0.1975637112,0,0,0,0.1020666385,0.212554141
http://farm4.staticflickr.com/3536/3279820128_dccdffd930.jpg,0.1056368782,0,0,0,0,0,0.0974369711
http://farm8.staticflickr.com/7022/6394290083_b68be6c2b0_b.jpg,0,0,-0.1018992926,0,0,0,0.3087943213
http://farm6.staticflickr.com/5267/5699404186_fe96289e93.jpg,0.1967938906,0.2006745146,-0.2170314903,0,0,0,0.0971811598
http://farm4.staticflickr.com/3161/2917706273_f4b7660cde.jpg,0.3897829677,0.0785831638,-0.0105971398,0.0779218645,0,0,0.5064948751
http://farm8.staticflickr.com/7134/7857127098_b38c98fdde.jpg,0.1057784459,0,0,0,0,0,0.4277885249
http://farm5.staticflickr.com/4014/4372177570_08b3a25e2c.jpg,0.1038661123,0,0,0,0,0,0.1877896338
http://farm4.staticflickr.com/3412/3507798640_70c1316aa2.jpg,0.2996460642,0.1004377298,0,0,0.6026489918,0,0.3979319071
http://farm1.staticflickr.com/165/416953932_f020904119.jpg,0.6243991924,0.1015634795,0,0,0.0659042923,0.0971503471,0.4285309392
http://farm9.staticflickr.com/8277/8789933680_526330e175.jpg,0.110314017,0,0,0.0849415738,0.101719169,0,0
http://farm4.staticflickr.com/3925/14622670953_b2c0fcb5bc_b.jpg,0.1066355778,0.4073044225,0.4982941524,0,0,0,0.0997443134
http://farm6.staticflickr.com/5222/5646549438_61d899d869.jpg,0,0,0,0.1015279005,0,0,0
http://farm2.staticflickr.com/1219/5176788245_db6ece88cf.jpg,0.5214879823,0.3913531535,0.0045561258,0.2177260011,0,0,0.3968437619
http://farm8.staticflickr.com/7085/7185103427_7f542852f9.jpg,0.3060740382,0.2074901322,0,0.1052416405,0,0,0.3147300002
http://farm5.staticflickr.com/4035/4375092719_7320f9617d.jpg,0.0823478522,0.2009452897,-0.0982318489,0,0.1139668748,0.2150415448,0.2999879729
http://farm2.staticflickr.com/1532/23634102309_c53f4a98e7_b.jpg,0.1069321247,0,0,0,0,0,0
http://farm6.staticflickr.com/5242/5300341170_215e1dac46.jpg,0.2151395493,0.2986981678,0.1010240758,0,0.2044921668,0,0.6091155149
http://farm7.staticflickr.com/6027/6021400804_e3a197e219.jpg,0.0993087237,0,0,0,0.1069768912,0,0.3780363856
http://farm1.staticflickr.com/82/227833228_8936edb21b.jpg,0.2042083152,0,0,0.1027028462,0,0,0.2130458019
http://farm3.staticflickr.com/2670/3829079185_8a5170775b.jpg,0.900639169,0.2986244706,0,0.1956256483,0,0.2269077166,0.3140984055
http://farm3.staticflickr.com/2666/3893723322_c837c8d4e9.jpg,0.106674831,0,0,0.0866293935,0,0.0967390898,0.2953211953
http://farm3.staticflickr.com/2370/1817286050_f2d709a52e.jpg,0.1000886984,0,0,0.1106669475,0.1971897456,0,0.4640556589
http://farm3.staticflickr.com/2104/2084721519_30a2c60bd2.jpg,0.1044087925,0.0985462735,0,0,0,0,0.0979272978
http://farm4.staticflickr.com/3302/3326962434_82b18d507e.jpg,0.9139526016,0.1001115925,0.4090102383,0.0957541253,0,0,0.3085665508
http://farm5.staticflickr.com/4038/4631036465_f0d2d7b7f4.jpg,0,0.2070453176,0,0.1156818724,0,0,0.7027384215
http://farm6.staticflickr.com/5310/5676382887_6b3d4861c3.jpg,0.097376729,0,-0.2972892959,0.109833653,0.5,0.1881844281,0
http://farm2.staticflickr.com/1290/1273557209_1bb425a396.jpg,0.4114211729,0.2969558658,-0.1984430963,0,0.0940185468,0,0.1023700191
http://farm8.staticflickr.com/7466/27281864130_dfeaa26ca2_b.jpg,0.1000589102,0.211995947,-0.297876771,0,0.1946183859,0,0.1046853595
http://farm9.staticflickr.com/8067/8171388037_b961940a9f.jpg,0.2922631047,0.3111003851,-0.2155436377,0.293811823,0.2071205362,0.2847762364,0.0938726426
http://farm9.staticflickr.com/8352/8406639352_3e32079ac9_b.jpg,0.1088100127,0.1026726534,0,0,0,0,0
http://farm6.staticflickr.com/5164/5349992623_af6381f688.jpg,0.5113031915,0.3252727152,0.5057638297,0.1064622859,0,0.1402415271,0.2973640662
http://farm6.staticflickr.com/5203/5299009751_b741bb1af8.jpg,0.538785462,0.104180246,0.2022491586,0,0,0,0
http://farm2.staticflickr.com/1102/605481388_edc95f4670.jpg,0,0.1117455291,0,0,0,0,0.3981925913
http://farm5.staticflickr.com/4003/4328503659_0f8cd9680a.jpg,0.0880814892,0.3194281446,-0.4000258737,0.2782535401,0.0970623625,0.7958065801,0.6996576336
http://farm6.staticflickr.com/5836/23239605006_a4525ccba0_b.jpg,0.3201404056,0.5,-0.0020146718,0.2934478253,0.3022687789,0,0.3067431767
http://farm3.staticflickr.com/2091/2208450273_d9fbc09e42.jpg,0.1113322721,0,0,0.296508376,0,0,0.2227390912
http://farm9.staticflickr.com/8078/8403838890_2caf2313b7.jpg,0.2394823435,0.1027096032,0,0,0,0,0.0997443134
http://farm4.staticflickr.com/3087/2332749052_71dc3bd9a4.jpg,0.1075796936,0.2855958735,0,0,0.2966064161,0,0.4698775644
http://farm6.staticflickr.com/5739/21446156169_9b8664a15a_b.jpg,0.1972723745,0.214942133,0,0,0,0.1134538583,0.206479965
http://farm4.staticflickr.com/3668/8757304365_9fd8f245d1.jpg,0.2107560889,0.3745522519,-0.8986024057,0,0.7966064161,0,0.1096632454
http://farm3.staticflickr.com/2105/2280142964_be535919f5.jpg,0.2102610418,0.1082441399,0,0.1018939868,0,0,0.1921871663
http://farm3.staticflickr.com/2870/9690947884_0246ba1d3e.jpg,0.1057784459,0,0,0,0,0.1009893149,0.1023700191
http://farm3.staticflickr.com/2578/3787034805_05e17908af_b.jpg,0,0.2950251774,0,0,0,0.147586462,0.2199166914
http://farm4.staticflickr.com/3450/3267344986_4be16c7207.jpg,0,0,0,0,0.0983663673,0,0.1897066136
http://farm4.staticflickr.com/3521/3768649351_948b49dee4.jpg,0.0993087237,0.1023496947,0.1975469187,0,0,0,0.2975985114
http://farm3.staticflickr.com/2489/4130938286_99bdf64cc3.jpg,0.2036409207,0.1113156593,0,0,0,0,0
http://farm8.staticflickr.com/7119/27510345476_71558ee56e_b.jpg,0.1106346878,0,0,0.1028341354,0,0,0.1739072469
http://farm3.staticflickr.com/2477/5857407917_597e354e6e.jpg,0.208968002,0,0,0,0.2189412765,0.1063257489,0.8026486054
http://farm7.staticflickr.com/6094/6246482346_05bcf5f007.jpg,0,0,0,0.1022796238,0,0,0.2014276965
http://farm4.staticflickr.com/3090/2558978726_a0bee7af1c.jpg,0.1088100127,0.1948271845,0.0979113647,0,0.2116137243,0.0954945697,0.2059383784
http://farm3.staticflickr.com/2861/12195614044_a1a72ecc41.jpg,0.2030348565,0.2087656601,0,0,0,0,0.3030224199
http://farm3.staticflickr.com/2465/3611501778_01fe73340f.jpg,0.2081311742,0.4061839724,-0.3944841236,0,0.2116505689,0.0983678846,0.775159046
http://farm4.staticflickr.com/3701/10808028375_f2a95df7ed.jpg,0.109379357,0.1038934101,0,0,0.10140224,0.1018999145,0
http://farm6.staticflickr.com/5280/5876440932_9cb03ecf32.jpg,0.3207069298,0.1094046878,0,0.1001434632,0.0996330548,0,0.3795422024
http://farm1.staticflickr.com/166/396910653_9dcdc8d09b.jpg,0.1946764531,0.199094314,0,0,0.1000979466,0,0.3093743375
http://farm4.staticflickr.com/3652/3702381844_127fc2a3a9.jpg,0.1067253494,0,0,0,0,0,0.4973880697
http://farm1.staticflickr.com/152/355083459_99cb44a619.jpg,0.0996860235,0.0827488779,0,0.0997007045,0,0.0981917507,0.4664529721
http://farm9.staticflickr.com/8366/8404083665_aaa8406ec0_b.jpg,0.1057784459,0.2163232594,-0.5,0,0,0,0
http://farm4.staticflickr.com/3510/3956453974_1688cba922.jpg,0.2032174884,0,0,0,0,0,0.1924809503
http://farm3.staticflickr.com/2034/2017295745_13c00d5e2d.jpg,0.3040365086,0.2189729293,-0.5937731881,0.400569632,0.7063580248,0,0.1984718405
http://farm5.staticflickr.com/4050/4658664444_810a6fe62e.jpg,0.1038661123,0.1107987847,0,0.1065274576,0,0.2893876111,0.4835305528
http://farm4.staticflickr.com/3721/9540716698_2c5e72b40f.jpg,0.0985799765,0.1100214,0,0.1177480633,0,0,0.1984929005
http://farm4.staticflickr.com/3304/3438121390_f85114b48f.jpg,0.6809877762,0.103693285,-0.2342407043,0.5,0.202487461,0.0970579445,0.7971774258
http://farm9.staticflickr.com/8048/8398664990_69a4f6de71.jpg,0.1138933651,0.1080305365,-0.1949503496,0,0.0969573604,0,0.0998667504
http://farm5.staticflickr.com/4087/5171641707_aeda55e9cb.jpg,0.4314099259,0.3038145112,0,0.2241316998,0,0,0.2028275097
http://farm7.staticflickr.com/6100/6376962863_e8e9f3710b.jpg,0.2061885173,0.1048395004,0,0.1117080507,0,0,0.2104853185
http://farm7.staticflickr.com/6230/6328804720_824c7b570a.jpg,0.3002228371,0.2087656601,0.1114716777,0.0772569827,0.4002913912,0.2093886309,0.0987295139
http://farm2.staticflickr.com/1289/4670782112_0b63e2050e.jpg,0.2128646626,0.1071953515,0,0.0975573061,0.0946558229,0,0.2907889139
http://farm1.staticflickr.com/151/330229787_f5d0696aaa.jpg,0,0,0,0,0,0.1254855352,0.1065707673
http://farm3.staticflickr.com/2483/3640878094_6d9ee60fb9.jpg,0.2065618764,0.3104124069,-0.2034976404,0.1008534266,0,0.1137480926,0.5085069389
http://farm5.staticflickr.com/4018/4299236395_12e047e7b2.jpg,0.1037865659,0,0,0,0.1139336317,0.1115082338,0.1040416647
http://farm8.staticflickr.com/7211/7334196430_3888f9b68b_b.jpg,0,0,-1,0,0,0,0.1079159015
http://farm8.staticflickr.com/7449/10125887156_a412d1f7a9.jpg,0.1914531506,0.1100753741,0,0.0997246849,0,0,0.1048324311
http://farm4.staticflickr.com/3581/5769951497_86dbae47b4.jpg,0.1035541131,0,0,0,0,0.0971503471,0.410678517
http://farm1.staticflickr.com/58/216998687_c3da6e7407.jpg,0.1894341747,0.6228216475,0.1000633911,0.1989476305,0,0,0.4087191066
http://farm7.staticflickr.com/6035/6312634661_1379daf41b.jpg,0.2213910617,0.1100214,0,0,0,0.1051473449,0.2061017303
http://farm5.staticflickr.com/4077/4871954460_778097c318.jpg,0,0.1885946066,-0.4014404936,0,0,0.1021114811,0.1154372275
http://farm9.staticflickr.com/8010/7296747050_155d658c23.jpg,0.3072283016,0.400355818,0.1984536943,0.2118127455,0,0.4018394231,0.3136014225
http://farm5.staticflickr.com/4090/4993973406_6bc191fd46.jpg,0.1052305152,0.1089108051,0,0.1017018477,0,0.2860609194,0.1001672544
http://farm1.staticflickr.com/172/392994668_1a816fac07.jpg,0.1015067765,0.20144554,0,0,0.0960394858,0,0.1001672544
http://farm4.staticflickr.com/3236/3015340243_b417e53bd7.jpg,0,0.2177672695,-0.3073861383,0.0990796055,0.3052682997,0,0.3183138238
http://farm3.staticflickr.com/2345/2497691068_f00d30a614.jpg,0.2077775915,0.3067910736,-0.393268083,0.1164759213,0,0,0.3118924792
http://farm8.staticflickr.com/7416/8950917563_7ec1a6508f.jpg,0.1044087925,0.199560922,0,0,0,0,0
http://farm9.staticflickr.com/8316/7962179176_aab5632155_b.jpg,0.118987556,0.1950318211,0.2019793861,0,0,0.0999516608,0.3996547047
http://farm7.staticflickr.com/6211/6378875623_95ef1641de.jpg,0.0877285961,0.1094864646,0,0.1051913993,0.0954899098,0,0.103444564
http://farm1.staticflickr.com/154/427203810_47e2e3cef2_b.jpg,0,0.1082858187,0.0905567086,0,0,0,0.0823398406
http://farm2.staticflickr.com/1372/560411568_19486a8d28.jpg,0.2119097331,0.1997437737,-0.4927583277,0.1928530638,0,0.3073905828,0.4017399161
http://farm1.staticflickr.com/47/150869079_219bfaa9c2.jpg,0.0985993787,0,0,0,0,0,0.3957753103
http://farm6.staticflickr.com/5326/10149179385_0a35248f21.jpg,0.2982418907,0.1072532699,-0.2924870946,0.0672576953,0,0,0.1081013417
http://farm8.staticflickr.com/7266/7492562290_c4850ec5fa.jpg,0,0.2101134255,-0.100761175,0,0,0,0.6874445405
http://farm2.staticflickr.com/1106/1467705104_72c4c7ab62_b.jpg,0,0.3209794478,0.2915223457,0,0,0,0.1961901961
http://farm5.staticflickr.com/4006/4307838591_c9d3cb5dea.jpg,0.1844191435,0.267916449,0,0.1950259653,0.3995543169,0.1036839375,0.3708866255
http://farm8.staticflickr.com/7009/6782367291_09aa08355d.jpg,0.0978817856,0,-0.2038583911,0,0,0,0.310034175
http://farm3.staticflickr.com/2143/1819505903_8371726711.jpg,0.0993216809,0.2059698025,0.0008442718,0,0.0978307017,0,0.0987295139
http://farm5.staticflickr.com/4039/4326330276_4c8964f355.jpg,0.2046749581,0.1086937511,-0.0094868472,0,0.3053589134,0,0.1005576955
http://farm6.staticflickr.com/5226/5602933934_bef590be31.jpg,0.0923952067,0.1999403171,0,0,0,0,0.1058980848
http://farm4.staticflickr.com/3286/3096733004_ca1a49c9b6.jpg,0.303883501,0,0,0.4038003925,0,0.1827634943,0.3728743545
http://farm1.staticflickr.com/206/440223269_96aa3dd68a.jpg,0.1178910737,0.2217607214,0,0,0,0,0.289574709
http://farm1.staticflickr.com/144/392512659_a40144f149.jpg,0.5139704118,0.328275234,0.4001593216,0.1177480633,0.1067083782,0.0947126313,1
http://farm7.staticflickr.com/6017/5914188918_379034c6fc.jpg,0.2168843587,0,0,0,0,0.0977726055,0.5099075545
http://farm4.staticflickr.com/3577/3660991128_2a91f37a76.jpg,0.5184572772,0.3044929488,0.1009743061,0,0.1139668748,0,0.1005913998
http://farm8.staticflickr.com/7043/6815021496_a27a04a5c9.jpg,0.3019946318,0.241596019,0.4982362831,0,0.0889484715,0.2058785128,0.5854910729
http://farm5.staticflickr.com/4140/4739827565_7d5deeb334.jpg,0.6882733125,0,0,0,0,0,0.3805940695
http://farm9.staticflickr.com/8389/8588633318_dcd50cf91a.jpg,0.2095715573,0.4054115552,0,0.296388829,0,0.1979314672,0.1974249152
http://farm3.staticflickr.com/2850/9340083111_365c99e59e.jpg,0.1078536235,0.1113656826,0,0.1064875144,0.0980093196,0,0
http://farm5.staticflickr.com/4114/4853568095_8a84a0dbfc.jpg,0.1012403048,0.2128053337,-0.6039204605,0.0864325274,0,0,0.4808034381
http://farm4.staticflickr.com/3325/3408252356_088839b070.jpg,0.6401209572,0.3174869954,0,0,0,0.1023018818,0.7739569246
http://farm3.staticflickr.com/2013/2138826350_40aeeae073.jpg,0,0,0,0,0,0,0
http://farm5.staticflickr.com/4015/4586862828_9b588ab794.jpg,0,0.1843728803,0.1918395181,0,0.0972104418,0,0.1010076984
http://farm4.staticflickr.com/3068/2992996555_8e48f67c9f.jpg,0.1105047785,0.1997410847,0.0935106488,0,0,0.1126330713,0.3140984055
http://farm8.staticflickr.com/7292/11240401805_a25efd8b2a.jpg,0.2117402605,0,0,0,0,0.2030432671,0.0918594617
http://farm1.staticflickr.com/197/501674922_870aacc9f7.jpg,0.2844561867,0.2085849052,0,0,0.1051115847,0,0.5688296083
http://farm2.staticflickr.com/1274/4679865551_b52018e1bf.jpg,0.2200677531,0.1064390776,0,0.0930379401,0,0.2046168181,0.5800128916
http://farm6.staticflickr.com/5223/5553311189_9d8c0699b6.jpg,0.6250023328,0.8153182502,0.7000557912,0.1760920055,0,0.1328322956,0.1181278608
http://farm8.staticflickr.com/7323/9320074833_5f1bdcdee9.jpg,0.110314017,0.2161701961,0.3003016602,0.120933766,0,0,0.3824988976
http://farm1.staticflickr.com/82/237436004_b0d00df673.jpg,0.1077287781,0.107344437,0,0.1047807574,0.1971183162,0,0.5114067374
http://farm4.staticflickr.com/3024/2344336339_12428f224e_b.jpg,0,0.3087402042,0,0,0,0.0961445326,0
http://farm7.staticflickr.com/6218/6255970346_43b381d568.jpg,0.0989400401,0,-0.0905567086,0,0,0.0997454155,0.2982792323
http://farm6.staticflickr.com/5467/9313063732_ce14635ef2_b.jpg,0.3119881792,0,0,0,0,0,0.1839281556
http://farm8.staticflickr.com/7133/7088640651_339308f45e.jpg,0,0.1009080443,0,0,0,0,0.1987566462
http://farm3.staticflickr.com/2102/2165434760_12756f8d95.jpg,0.2126193539,0.1031395543,0.0021644643,0,0,0,0.1079974533
http://farm4.staticflickr.com/3186/3060964312_7ac6c77a9d.jpg,0.4916508289,0.1119878622,-0.6011301267,0.2131042488,0,0,0.2997803438
http://farm1.staticflickr.com/27/65725402_9b0bdeeef5.jpg,0.110314017,0,-0.0999332967,0.2834895479,0.101719169,0.5,0.3994954151
http://farm3.staticflickr.com/2521/3893549951_311fbd847c.jpg,0.515491296,0.1045328307,-0.3014905906,0.2084649481,0.202457209,0.1023023442,0.6879497696
http://farm9.staticflickr.com/8383/8614922786_776f2b82a9.jpg,0.1000589102,0.1077972127,-0.2977508414,0.1169080919,0,0,0.1046853595
http://farm2.staticflickr.com/1180/1363593611_3eb6e92582.jpg,0.2200677531,0.1056085206,-0.7008067862,0,0.1086988684,0.1011800075,0.3775604301
http://farm5.staticflickr.com/4135/4783678213_736030c713.jpg,0.1044087925,0.1936648039,0.2004959312,0,0,0,0.4974002082
http://farm8.staticflickr.com/7194/7001696757_c8b08eb5c7.jpg,0.1981695489,0,-0.0982318489,0.1081127341,0,0,0.315664041
http://farm4.staticflickr.com/3218/3042971060_12875b6e29.jpg,0.7172252557,0.1986267936,0,0.0983939271,0.1979948485,0.0858084872,0.3887819802
http://farm7.staticflickr.com/6217/6250118507_5f2d31fd18.jpg,0.2179073511,0,0,0,0,0,0.3201913702
http://farm6.staticflickr.com/5309/5595716223_caf907e590.jpg,0.1124506507,0.306285702,0.0496065391,0.2074659488,0,0,0.4071523323
http://farm3.staticflickr.com/2413/1866453374_0614ae3ef9.jpg,0.2122248352,0,0,0,0,0.2009357484,0.2035758788
http://farm8.staticflickr.com/7344/9339837141_6bf48daf7a.jpg,0.0904188146,0.1029745189,-0.2009656372,0.1986189099,0,0,0.0971811598
http://farm8.staticflickr.com/7363/10441795855_d698c8b5e3.jpg,0.2019818865,0.5,-0.1905931953,0,0,0,0.097162547
http://farm6.staticflickr.com/5169/5251032729_21cc6b2a14.jpg,0.1991370727,0.1953015625,0,0.0804809318,0,0,0
http://farm4.staticflickr.com/3652/3593771350_2cf3c007bb.jpg,0.7983897412,0.8036048287,0.3024331678,0.0930239875,0.4075338555,0.1113094307,0.1005913998
http://farm5.staticflickr.com/4080/4747325547_d8ce4f7580.jpg,0.1130319149,0,-0.0972677459,0.0532311429,0,0.2103622906,0.1966997636
http://farm3.staticflickr.com/2319/2307669576_c53ff72173.jpg,0,0.105748421,0,0.1069206461,0,0,0.4921036497
http://farm6.staticflickr.com/5330/9235058529_d5646a313a.jpg,0.1970109185,0,0.0897087028,0,0.1039469242,0,0.1951889765
http://farm8.staticflickr.com/7013/6585486669_f19f12356f.jpg,0.0900674803,0.532484715,-0.2192714857,0.2125148239,0.1949683277,0.6836008346,0.5894688964
http://farm4.staticflickr.com/3594/3499143667_635f8405b9.jpg,0.1953896359,0,0.2924870946,0,0,0.1066300174,0.6017273002
http://farm1.staticflickr.com/52/135312972_6b0d2dcc9e.jpg,0.1054397403,0,0,0.0988020245,0,0,0.0978184586
